source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,usage_frequency,temporal_patterns,country,region,city
153.91.110.203,224.0.0.251,5353,5353,UDP,85,0.0,71,0.0,1,85,external,0.0,1,85.0,0.0,-0.0,0,2024-11-08 21:17:36,Unknown,Unknown,Unknown
153.91.104.131,224.0.0.251,5353,5353,UDP,507,0.0,493,0.0,1,507,external,0.0,1,507.0,0.0,-0.0,0,2024-11-08 21:17:37,Unknown,Unknown,Unknown
153.91.107.34,224.0.0.251,5353,5353,UDP,467,0.0,453,0.0,1,467,external,0.0,1,467.0,0.0,-0.0,0,2024-11-08 21:17:37,Unknown,Unknown,Unknown
153.91.111.62,224.0.0.251,5353,5353,UDP,428,0.0,414,0.0,1,428,external,0.0,1,428.0,0.0,-0.0,0,2024-11-08 21:17:37,Unknown,Unknown,Unknown
153.91.108.175,153.91.3.203,62153,53,UDP,69,0.0,55,0.0,1,69,external,0.0,1,69.0,0.0,-0.0,0,2024-11-08 21:17:37,US,Missouri,Warrensburg
153.91.3.203,153.91.108.175,53,62153,UDP,307,0.0,293,0.0,1,307,external,0.0,1,307.0,0.0,-0.0,0,2024-11-08 21:17:37,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50889,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-08 21:17:37,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50889,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-08 21:17:37,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50889,443,TCP,66,0.33628010749816895,52,0.33628010749816895,2,144,external,0.33628010749816895,2,72.0,36.0,1.0,5.947422863872166,2024-11-08 21:17:37,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50889,443,TCP,583,0.1153249740600586,569,0.45160508155822754,3,727,external,0.45160508155822754,3,242.33333333333334,58050.88888888888,1.584962500721156,6.642972195194832,2024-11-08 21:17:38,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50889,TCP,66,0.30391597747802734,52,0.30391597747802734,2,140,external,0.30391597747802734,2,70.0,16.0,1.0,6.580766225574951,2024-11-08 21:17:38,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50889,TCP,1434,0.18141794204711914,1420,0.4853339195251465,3,1574,external,0.4853339195251465,3,524.6666666666666,413454.2222222222,1.584962500721156,6.1813112154518635,2024-11-08 21:17:38,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50889,TCP,746,0.08766698837280273,732,0.5730009078979492,4,2320,external,0.5730009078979492,4,580.0,319276.0,2.0,6.9807917315069865,2024-11-08 21:17:38,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50889,TCP,1271,0.09893512725830078,1257,0.67193603515625,5,3591,external,0.67193603515625,5,718.2,331817.76000000007,2.321928094887362,7.441184485421019,2024-11-08 21:17:38,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50889,443,TCP,66,0.5516209602355957,52,1.0032260417938232,4,793,external,1.0032260417938232,4,198.25,49368.1875,1.5,3.987137328341059,2024-11-08 21:17:38,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50889,443,TCP,66,0.19237518310546875,52,1.195601224899292,5,859,external,1.195601224899292,5,171.8,42292.96000000001,1.3709505944546687,4.181996384640004,2024-11-08 21:17:38,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50889,443,TCP,146,0.10488176345825195,132,1.300482988357544,6,1005,external,1.300482988357544,6,167.5,35336.583333333336,1.7924812503605778,4.613670500663566,2024-11-08 21:17:38,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50889,443,TCP,244,0.13174724578857422,230,1.4322302341461182,7,1249,external,1.4322302341461182,7,178.42857142857142,31005.10204081632,2.1280852788913944,4.887482356615194,2024-11-08 21:17:39,US,Missouri,Kansas City
153.91.109.130,224.0.0.251,5353,5353,UDP,424,0.0,410,0.0,1,424,external,0.0,1,424.0,0.0,-0.0,0,2024-11-08 21:17:39,Unknown,Unknown,Unknown
153.91.104.133,224.0.0.251,5353,5353,UDP,191,0.0,177,0.0,1,191,external,0.0,1,191.0,0.0,-0.0,0,2024-11-08 21:17:39,Unknown,Unknown,Unknown
153.91.110.203,224.0.0.251,5353,5353,UDP,273,2.5894267559051514,259,2.5894267559051514,2,358,external,2.5894267559051514,2,179.0,8836.0,1.0,0.772371721053329,2024-11-08 21:17:39,Unknown,Unknown,Unknown
34.117.59.81,153.91.108.175,443,50889,TCP,66,1.0130107402801514,52,1.6849467754364014,6,3657,external,1.6849467754364014,6,609.5,335593.25,2.2516291673878226,3.5609433410417366,2024-11-08 21:17:39,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50889,TCP,1405,0.09579205513000488,1391,1.7807388305664062,7,5062,external,1.7807388305664062,7,723.1428571428571,365139.55102040817,2.5216406363433186,3.930952635976093,2024-11-08 21:17:39,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50889,443,TCP,66,0.6851418018341064,52,2.1173720359802246,8,1315,external,2.1173720359802246,8,164.375,28511.984375,2.0,3.778268468675817,2024-11-08 21:17:39,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50889,443,TCP,66,0.1815171241760254,52,2.29888916015625,9,1381,external,2.29888916015625,9,153.44444444444446,26299.8024691358,1.8799649487271108,3.9149342891278374,2024-11-08 21:17:39,US,Missouri,Kansas City
153.91.108.175,153.91.3.203,55097,53,UDP,87,0.0,73,0.0,1,87,external,0.0,1,87.0,0.0,-0.0,0,2024-11-08 21:17:40,US,Missouri,Warrensburg
153.91.3.203,153.91.108.175,53,55097,UDP,249,0.0,235,0.0,1,249,external,0.0,1,249.0,0.0,-0.0,0,2024-11-08 21:17:40,US,Missouri,Lee's Summit
153.91.108.175,153.91.3.203,61744,53,UDP,84,0.0,70,0.0,1,84,external,0.0,1,84.0,0.0,-0.0,0,2024-11-08 21:17:40,US,Missouri,Warrensburg
34.117.59.81,153.91.108.175,443,50889,TCP,66,0.7365479469299316,52,2.517286777496338,8,5128,external,2.517286777496338,8,641.0,366729.25,2.4056390622295662,3.1780248764333083,2024-11-08 21:17:40,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50889,443,TCP,66,0.5570640563964844,52,2.8559532165527344,10,1447,external,2.8559532165527344,10,144.7,24358.010000000002,1.7709505944546688,3.501457916761835,2024-11-08 21:17:40,US,Missouri,Kansas City
153.91.3.203,153.91.108.175,53,61744,UDP,504,0.0,490,0.0,1,504,external,0.0,1,504.0,0.0,-0.0,0,2024-11-08 21:17:40,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50890,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-08 21:17:40,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50890,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-08 21:17:40,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50890,443,TCP,66,0.30785679817199707,52,0.30785679817199707,2,144,external,0.30785679817199707,2,72.0,36.0,1.0,6.496526995264261,2024-11-08 21:17:41,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50890,443,TCP,583,0.13566112518310547,569,0.44351792335510254,3,727,external,0.44351792335510254,3,242.33333333333334,58050.88888888888,1.584962500721156,6.764100934874848,2024-11-08 21:17:41,US,Missouri,Kansas City
153.91.110.203,224.0.0.251,5353,5353,UDP,84,1.7763011455535889,70,4.36572790145874,3,442,external,4.36572790145874,3,147.33333333333334,7896.222222222223,1.584962500721156,0.6871706317284677,2024-11-08 21:17:41,Unknown,Unknown,Unknown
153.91.110.237,224.0.0.251,5353,5353,UDP,76,0.0,62,0.0,1,76,external,0.0,1,76.0,0.0,-0.0,0,2024-11-08 21:17:41,Unknown,Unknown,Unknown
153.91.104.96,153.91.111.255,59262,58581,UDP,155,0.0,141,0.0,1,155,external,0.0,1,155.0,0.0,-0.0,0,2024-11-08 21:17:41,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50890,TCP,66,0.8300790786743164,52,0.8300790786743164,2,140,external,0.8300790786743164,2,70.0,16.0,1.0,2.4094089965429726,2024-11-08 21:17:41,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50890,TCP,1434,0.09550714492797852,1420,0.9255862236022949,3,1574,external,0.9255862236022949,3,524.6666666666666,413454.2222222222,1.584962500721156,3.241189122634389,2024-11-08 21:17:41,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50890,TCP,746,0.0893559455871582,732,1.0149421691894531,4,2320,external,1.0149421691894531,4,580.0,319276.0,2.0,3.941111248924119,2024-11-08 21:17:41,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50890,TCP,1271,0.17451190948486328,1257,1.1894540786743164,5,3591,external,1.1894540786743164,5,718.2,331817.76000000007,2.321928094887362,4.203609109123957,2024-11-08 21:17:42,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50890,443,TCP,66,0.9623160362243652,52,1.4058339595794678,4,793,external,1.4058339595794678,4,198.25,49368.1875,1.5,2.8452862251218733,2024-11-08 21:17:42,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50890,443,TCP,66,0.08887600898742676,52,1.4947099685668945,5,859,external,1.4947099685668945,5,171.8,42292.96000000001,1.3709505944546687,3.3451305638872033,2024-11-08 21:17:42,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50890,443,TCP,146,0.08663392066955566,132,1.5813438892364502,6,1005,external,1.5813438892364502,6,167.5,35336.583333333336,1.7924812503605778,3.7942411140546364,2024-11-08 21:17:42,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50890,443,TCP,244,0.09574413299560547,230,1.6770880222320557,7,1249,external,1.6770880222320557,7,178.42857142857142,31005.10204081632,2.1280852788913944,4.173901373813177,2024-11-08 21:17:42,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50890,TCP,66,0.5321710109710693,52,1.7216250896453857,6,3657,external,1.7216250896453857,6,609.5,335593.25,2.2516291673878226,3.4850793219073375,2024-11-08 21:17:42,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50890,TCP,1306,0.10431694984436035,1292,1.825942039489746,7,4963,external,1.825942039489746,7,709.0,347052.85714285716,2.5216406363433186,3.833637568230878,2024-11-08 21:17:42,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50890,443,TCP,66,0.38012003898620605,52,2.0572080612182617,8,1315,external,2.0572080612182617,8,164.375,28511.984375,2.0,3.8887656289186743,2024-11-08 21:17:42,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50890,443,TCP,66,0.0953068733215332,52,2.152514934539795,9,1381,external,2.152514934539795,9,153.44444444444446,26299.8024691358,1.8799649487271108,4.181155659170462,2024-11-08 21:17:42,US,Missouri,Kansas City
153.91.108.175,153.91.3.203,49862,53,UDP,87,0.0,73,0.0,1,87,external,0.0,1,87.0,0.0,-0.0,0,2024-11-08 21:17:43,US,Missouri,Warrensburg
153.91.3.203,153.91.108.175,53,49862,UDP,257,0.0,243,0.0,1,257,external,0.0,1,257.0,0.0,-0.0,0,2024-11-08 21:17:43,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50891,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-08 21:17:43,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50890,TCP,66,0.7447280883789062,52,2.5706701278686523,8,5029,external,2.5706701278686523,8,628.625,348892.234375,2.4056390622295662,3.112029004916635,2024-11-08 21:17:43,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50890,443,TCP,66,0.7057399749755859,52,2.858254909515381,10,1447,external,2.858254909515381,10,144.7,24358.010000000002,1.7709505944546688,3.4986382658555484,2024-11-08 21:17:43,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50891,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-08 21:17:43,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50891,443,TCP,66,0.49143409729003906,52,0.49143409729003906,2,144,external,0.49143409729003906,2,72.0,36.0,1.0,4.069721679933864,2024-11-08 21:17:43,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50891,443,TCP,583,0.09160184860229492,569,0.583035945892334,3,727,external,0.583035945892334,3,242.33333333333334,58050.88888888888,1.584962500721156,5.1454803449700055,2024-11-08 21:17:43,US,Missouri,Kansas City
153.91.108.175,153.91.104.133,5353,5353,UDP,425,0.0,411,0.0,1,425,external,0.0,1,425.0,0.0,-0.0,0,2024-11-08 21:17:43,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50891,TCP,66,0.42487406730651855,52,0.42487406730651855,2,140,external,0.42487406730651855,2,70.0,16.0,1.0,4.707277176691352,2024-11-08 21:17:44,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50891,TCP,1434,0.09732413291931152,1420,0.5221982002258301,3,1574,external,0.5221982002258301,3,524.6666666666666,413454.2222222222,1.584962500721156,5.744945116054821,2024-11-08 21:17:44,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50891,TCP,746,0.10667181015014648,732,0.6288700103759766,4,2320,external,0.6288700103759766,4,580.0,319276.0,2.0,6.3606149665310925,2024-11-08 21:17:44,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50891,TCP,1271,0.19462299346923828,1257,0.8234930038452148,5,3591,external,0.8234930038452148,5,718.2,331817.76000000007,2.321928094887362,6.071696998824544,2024-11-08 21:17:44,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50891,443,TCP,66,0.8744499683380127,52,1.4574859142303467,4,793,external,1.4574859142303467,4,198.25,49368.1875,1.5,2.744451909240081,2024-11-08 21:17:44,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50891,443,TCP,66,0.10225391387939453,52,1.5597398281097412,5,859,external,1.5597398281097412,5,171.8,42292.96000000001,1.3709505944546687,3.2056628354868213,2024-11-08 21:17:44,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50891,443,TCP,146,0.12354612350463867,132,1.6832859516143799,6,1005,external,1.6832859516143799,6,167.5,35336.583333333336,1.7924812503605778,3.5644567663893425,2024-11-08 21:17:44,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50891,443,TCP,244,0.19504809379577637,230,1.8783340454101562,7,1249,external,1.8783340454101562,7,178.42857142857142,31005.10204081632,2.1280852788913944,3.726706661738364,2024-11-08 21:17:45,US,Missouri,Kansas City
153.91.110.203,224.0.0.251,5353,5353,UDP,84,3.9645750522613525,70,8.330302953720093,4,526,external,8.330302953720093,4,131.5,6674.25,1.5,0.48017461336309575,2024-11-08 21:17:45,Unknown,Unknown,Unknown
153.91.106.127,224.0.0.251,5353,5353,UDP,85,0.0,71,0.0,1,85,external,0.0,1,85.0,0.0,-0.0,0,2024-11-08 21:17:45,Unknown,Unknown,Unknown
34.117.59.81,153.91.108.175,443,50891,TCP,66,0.9253549575805664,52,1.7488479614257812,6,3657,external,1.7488479614257812,6,609.5,335593.25,2.2516291673878226,3.43082997055295,2024-11-08 21:17:45,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50891,TCP,1306,0.10192108154296875,1292,1.85076904296875,7,4963,external,1.85076904296875,7,709.0,347052.85714285716,2.5216406363433186,3.782211522606602,2024-11-08 21:17:45,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50891,443,TCP,66,0.5581350326538086,52,2.436469078063965,8,1315,external,2.436469078063965,8,164.375,28511.984375,2.0,3.283439987819117,2024-11-08 21:17:45,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50891,443,TCP,66,0.0850679874420166,52,2.5215370655059814,9,1381,external,2.5215370655059814,9,153.44444444444446,26299.8024691358,1.8799649487271108,3.5692515184955353,2024-11-08 21:17:45,US,Missouri,Kansas City
153.91.108.175,153.91.3.203,61077,53,UDP,86,0.0,72,0.0,1,86,external,0.0,1,86.0,0.0,-0.0,0,2024-11-08 21:17:45,US,Missouri,Warrensburg
153.91.3.203,153.91.108.175,53,61077,UDP,164,0.0,150,0.0,1,164,external,0.0,1,164.0,0.0,-0.0,0,2024-11-08 21:17:45,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50891,TCP,66,0.5339410305023193,52,2.3847100734710693,8,5029,external,2.3847100734710693,8,628.625,348892.234375,2.4056390622295662,3.3547055002604926,2024-11-08 21:17:46,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50891,443,TCP,66,0.4430878162384033,52,2.9646248817443848,10,1447,external,2.9646248817443848,10,144.7,24358.010000000002,1.7709505944546688,3.3731080318384166,2024-11-08 21:17:46,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50892,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-08 21:17:46,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50892,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-08 21:17:46,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50892,443,TCP,66,0.22024297714233398,52,0.22024297714233398,2,144,external,0.22024297714233398,2,72.0,36.0,1.0,9.080879789903504,2024-11-08 21:17:46,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50892,443,TCP,583,0.17602992057800293,569,0.3962728977203369,3,727,external,0.3962728977203369,3,242.33333333333334,58050.88888888888,1.584962500721156,7.570540446390055,2024-11-08 21:17:46,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50892,TCP,66,0.4130098819732666,52,0.4130098819732666,2,140,external,0.4130098819732666,2,70.0,16.0,1.0,4.842499144195917,2024-11-08 21:17:46,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50892,TCP,1434,0.0971078872680664,1420,0.510117769241333,3,1574,external,0.510117769241333,3,524.6666666666666,413454.2222222222,1.584962500721156,5.880994901357223,2024-11-08 21:17:46,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50892,TCP,746,0.1432340145111084,732,0.6533517837524414,4,2320,external,0.6533517837524414,4,580.0,319276.0,2.0,6.122276083837282,2024-11-08 21:17:47,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50892,TCP,1271,0.22110795974731445,1257,0.8744597434997559,5,3591,external,0.8744597434997559,5,718.2,331817.76000000007,2.321928094887362,5.717816099788699,2024-11-08 21:17:47,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50892,443,TCP,66,0.7260222434997559,52,1.1222951412200928,4,793,external,1.1222951412200928,4,198.25,49368.1875,1.5,3.5641248483455406,2024-11-08 21:17:47,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50892,443,TCP,66,0.13221287727355957,52,1.2545080184936523,5,859,external,1.2545080184936523,5,171.8,42292.96000000001,1.3709505944546687,3.9856261787818132,2024-11-08 21:17:47,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50892,443,TCP,146,0.09470295906066895,132,1.3492109775543213,6,1005,external,1.3492109775543213,6,167.5,35336.583333333336,1.7924812503605778,4.447043568290587,2024-11-08 21:17:47,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50892,443,TCP,244,0.18305706977844238,230,1.5322680473327637,7,1249,external,1.5322680473327637,7,178.42857142857142,31005.10204081632,2.1280852788913944,4.568391289099175,2024-11-08 21:17:47,US,Missouri,Kansas City
153.91.106.164,224.0.0.251,5353,5353,UDP,81,0.0,67,0.0,1,81,external,0.0,1,81.0,0.0,-0.0,0,2024-11-08 21:17:47,Unknown,Unknown,Unknown
153.91.106.164,224.0.0.251,5353,5353,UDP,81,0.10647702217102051,67,0.10647702217102051,2,162,external,0.10647702217102051,2,81.0,0.0,-0.0,18.78339532061344,2024-11-08 21:17:48,Unknown,Unknown,Unknown
34.117.59.81,153.91.108.175,443,50892,TCP,66,0.851757287979126,52,1.7262170314788818,6,3657,external,1.7262170314788818,6,609.5,335593.25,2.2516291673878226,3.475808597983586,2024-11-08 21:17:48,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50892,TCP,1308,0.22220778465270996,1294,1.9484248161315918,7,4965,external,1.9484248161315918,7,709.2857142857143,347394.4897959184,2.5216406363433186,3.592645680780139,2024-11-08 21:17:48,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50892,443,TCP,66,0.6691668033599854,52,2.201434850692749,8,1315,external,2.201434850692749,8,164.375,28511.984375,2.0,3.6339935281221494,2024-11-08 21:17:48,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50892,443,TCP,66,0.43448710441589355,52,2.6359219551086426,9,1381,external,2.6359219551086426,9,153.44444444444446,26299.8024691358,1.8799649487271108,3.4143651266143253,2024-11-08 21:17:48,US,Missouri,Kansas City
153.91.108.175,153.91.3.203,64892,53,UDP,86,0.0,72,0.0,1,86,external,0.0,1,86.0,0.0,-0.0,0,2024-11-08 21:17:49,US,Missouri,Warrensburg
153.91.3.203,153.91.108.175,53,64892,UDP,164,0.0,150,0.0,1,164,external,0.0,1,164.0,0.0,-0.0,0,2024-11-08 21:17:49,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50892,TCP,66,1.0554330348968506,52,3.0038578510284424,8,5031,external,3.0038578510284424,8,628.875,349231.359375,2.4056390622295662,2.663241869871109,2024-11-08 21:17:49,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50893,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-08 21:17:49,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50892,443,TCP,66,0.6671500205993652,52,3.303071975708008,10,1447,external,3.303071975708008,10,144.7,24358.010000000002,1.7709505944546688,3.0274847395223707,2024-11-08 21:17:49,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50893,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-08 21:17:49,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50893,443,TCP,66,0.39467382431030273,52,0.39467382431030273,2,144,external,0.39467382431030273,2,72.0,36.0,1.0,5.06747566422735,2024-11-08 21:17:49,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50893,443,TCP,583,0.10299801826477051,569,0.49767184257507324,3,727,external,0.49767184257507324,3,242.33333333333334,58050.88888888888,1.584962500721156,6.028068585269526,2024-11-08 21:17:50,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50893,TCP,66,0.40914201736450195,52,0.40914201736450195,2,140,external,0.40914201736450195,2,70.0,16.0,1.0,4.888278189766594,2024-11-08 21:17:50,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50893,TCP,1434,0.2533290386199951,1420,0.6624710559844971,3,1574,external,0.6624710559844971,3,524.6666666666666,413454.2222222222,1.584962500721156,4.528499732779578,2024-11-08 21:17:50,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50893,TCP,746,0.1101231575012207,732,0.7725942134857178,4,2320,external,0.7725942134857178,4,580.0,319276.0,2.0,5.177362100543281,2024-11-08 21:17:50,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50893,TCP,1271,0.11045098304748535,1257,0.8830451965332031,5,3591,external,0.8830451965332031,5,718.2,331817.76000000007,2.321928094887362,5.66222433419012,2024-11-08 21:17:50,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50893,443,TCP,66,0.691627025604248,52,1.1892988681793213,4,793,external,1.1892988681793213,4,198.25,49368.1875,1.5,3.3633261638628618,2024-11-08 21:17:50,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50893,443,TCP,66,0.18446803092956543,52,1.3737668991088867,5,859,external,1.3737668991088867,5,171.8,42292.96000000001,1.3709505944546687,3.639627656805038,2024-11-08 21:17:50,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50893,443,TCP,146,0.0955500602722168,132,1.4693169593811035,6,1005,external,1.4693169593811035,6,167.5,35336.583333333336,1.7924812503605778,4.083530079532522,2024-11-08 21:17:50,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50893,443,TCP,245,0.10822582244873047,231,1.577542781829834,7,1250,external,1.577542781829834,7,178.57142857142858,31023.959183673473,2.1280852788913944,4.437280611737523,2024-11-08 21:17:51,US,Missouri,Kansas City
153.91.110.203,224.0.0.251,5353,5353,UDP,84,5.983176946640015,70,14.313479900360107,5,610,external,14.313479900360107,5,122.0,5700.4,1.3709505944546687,0.3493210620202993,2024-11-08 21:17:51,Unknown,Unknown,Unknown
153.91.105.234,224.0.0.251,5353,5353,UDP,171,0.0,157,0.0,1,171,external,0.0,1,171.0,0.0,-0.0,0,2024-11-08 21:17:51,Unknown,Unknown,Unknown
153.91.109.42,224.0.0.251,5353,5353,UDP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-08 21:17:51,Unknown,Unknown,Unknown
34.117.59.81,153.91.108.175,443,50893,TCP,66,1.081718921661377,52,1.96476411819458,6,3657,external,1.96476411819458,6,609.5,335593.25,2.2516291673878226,3.053801697841161,2024-11-08 21:17:51,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50893,TCP,1434,0.12188386917114258,1420,2.0866479873657227,7,5091,external,2.0866479873657227,7,727.2857142857143,370892.2040816326,2.2359263506290326,3.3546626179325587,2024-11-08 21:17:51,US,Missouri,Lee's Summit
34.117.59.81,153.91.108.175,443,50893,TCP,199,0.19304704666137695,185,2.2796950340270996,8,5290,external,2.2796950340270996,8,661.25,355055.6875,2.5,3.5092413154350455,2024-11-08 21:17:51,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50893,443,TCP,66,0.9869430065155029,52,2.564485788345337,8,1316,external,2.564485788345337,8,164.5,28532.0,2.0,3.1195337624240755,2024-11-08 21:17:52,US,Missouri,Kansas City
153.91.108.175,34.117.59.81,50893,443,TCP,66,0.09950518608093262,52,2.6639909744262695,9,1382,external,2.6639909744262695,9,153.55555555555554,26320.02469135802,1.8799649487271108,3.378389824289208,2024-11-08 21:17:52,US,Missouri,Kansas City
153.91.108.175,153.91.3.203,49638,53,UDP,85,0.0,71,0.0,1,85,external,0.0,1,85.0,0.0,-0.0,0,2024-11-08 21:17:52,US,Missouri,Warrensburg
153.91.3.203,153.91.108.175,53,49638,UDP,230,0.0,216,0.0,1,230,external,0.0,1,230.0,0.0,-0.0,0,2024-11-08 21:17:52,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50894,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-08 21:17:52,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50893,TCP,66,0.6510977745056152,52,2.930792808532715,9,5356,external,2.930792808532715,9,595.1111111111111,350599.8765432099,2.4193819456463714,3.0708414371010417,2024-11-08 21:17:52,US,Missouri,Lee's Summit
153.91.108.175,34.117.59.81,50893,443,TCP,66,0.5548429489135742,52,3.2188339233398438,10,1448,external,3.2188339233398438,10,144.8,24377.96,1.7709505944546688,3.106715114280906,2024-11-08 21:17:52,US,Missouri,Kansas City
34.117.59.81,153.91.108.175,443,50894,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-08 21:17:52,US,Missouri,Lee's Summit
